"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Rowan Marshall",12564,"SK","CA","20",14,4,8,22,1,1,46,5,2,3,1,4,2,2,0,16,7,1,1,4,0,0,81
"Tim Membrey",12300,"SK","CA","20",10,6,5,15,3,0,2,0,0,3,0,3,1,1,0,4,11,0,3,3,0,1,97
"Sebastian Ross",12132,"SK","CA","20",10,3,14,24,0,0,0,4,3,3,2,2,0,1,0,10,11,1,0,2,0,0,84
"Cooper Sharman",12929,"SK","CA","20",5,4,3,8,2,1,1,1,0,2,1,1,0,0,0,2,6,0,3,0,0,0,39
"Jack Steele",12368,"SK","CA","20",20,5,16,36,0,1,0,14,1,4,8,4,4,2,1,19,18,1,1,0,0,2,85
"Jimmy Webster",12188,"SK","CA","20",7,1,6,13,0,0,0,0,4,1,0,2,3,0,0,4,8,0,0,4,0,0,81
"Callum Wilkie",12703,"SK","CA","20",9,3,4,13,0,0,0,0,4,1,0,6,1,4,0,4,8,0,0,5,0,0,100
"Patrick Cripps",12261,"CA","SK","20",8,2,18,26,1,1,0,6,2,3,6,6,5,2,0,15,11,0,0,1,0,1,85
"Charlie Curnow",12421,"CA","SK","20",6,0,2,8,1,0,0,2,0,3,0,0,1,0,0,3,5,0,0,1,0,0,75
"Ed Curnow",11883,"CA","SK","20",14,3,3,17,0,0,0,8,1,4,3,4,2,2,0,6,13,0,0,1,0,0,85
"Tom De Koning",12674,"CA","SK","20",0,0,2,2,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19
"Paddy Dow",12582,"CA","SK","20",10,5,12,22,1,0,0,3,0,4,4,5,0,0,0,6,15,0,1,1,0,2,86
"Zac Fisher",12520,"CA","SK","20",9,2,9,18,0,0,0,5,3,5,3,2,0,0,0,6,11,0,0,2,1,2,77
"Josh Honey",12825,"CA","SK","20",7,2,6,13,2,1,0,2,0,3,0,3,1,1,0,6,6,1,1,1,0,3,67
"Liam Jones",11866,"CA","SK","20",10,5,1,11,0,0,0,2,4,0,2,3,2,0,0,4,6,0,0,5,0,0,97
"Matthew Kennedy",12455,"CA","SK","20",10,3,13,23,1,0,0,10,0,0,2,3,1,1,0,12,13,0,0,1,0,0,82
"Jack Martin",12236,"CA","SK","20",6,6,8,14,0,0,0,4,1,2,2,3,0,2,0,6,7,2,1,0,0,2,77
"Harry McKay",12566,"CA","SK","20",11,7,0,11,5,2,1,1,0,0,0,3,3,0,2,5,6,2,5,0,0,0,100
"Marc Murphy",4148,"CA","SK","20",3,0,1,4,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,41
"Nic Newman",12508,"CA","SK","20",15,6,2,17,0,0,0,5,3,0,0,3,1,2,0,3,10,0,0,2,0,0,79
"Jack Newnes",12050,"CA","SK","20",9,3,10,19,0,0,0,1,1,3,4,1,1,1,0,10,9,0,0,2,0,0,83
"Lochie OBrien",12611,"CA","SK","20",11,5,10,21,0,0,0,2,2,6,0,2,1,0,0,7,13,0,0,1,0,4,76
"Matthew Owies",12839,"CA","SK","20",1,0,5,6,0,0,0,4,0,0,0,3,0,2,0,3,3,0,0,1,0,1,69
"Lachie Plowman",12142,"CA","SK","20",5,2,0,5,0,0,0,2,1,0,0,2,0,0,0,0,4,0,0,4,1,0,95
"Adam Saad",12330,"CA","SK","20",13,4,4,17,0,0,0,0,6,1,0,3,0,1,0,3,11,0,0,2,6,0,84
"Jack Silvagni",12458,"CA","SK","20",13,5,12,25,1,0,5,9,1,3,6,1,1,0,0,8,16,0,1,2,0,0,85
"Liam Stocker",12721,"CA","SK","20",4,4,3,7,0,0,0,2,2,2,0,3,0,2,0,4,4,1,0,2,0,0,68
"Sam Walsh",12684,"CA","SK","20",13,3,13,26,3,0,0,4,1,3,3,2,0,0,3,11,15,0,0,0,0,1,89
"Jacob Weitering",12402,"CA","SK","20",17,10,4,21,0,0,0,0,8,0,1,4,1,2,0,9,11,2,0,6,0,0,96
"Tom Williamson",12517,"CA","SK","20",9,4,4,13,2,0,0,6,2,2,1,3,1,2,0,3,11,0,1,2,0,0,85
"Sam Berry",12849,"AD","WB","20",4,1,3,7,0,0,0,4,0,4,3,3,0,1,0,6,4,0,0,0,0,0,70
"Jordon Butts",12829,"AD","WB","20",5,3,2,7,0,0,0,2,4,0,0,1,2,1,0,1,7,0,0,4,0,0,83
"Tom Doedee",12583,"AD","WB","20",11,7,9,20,0,0,0,1,7,0,0,3,0,0,0,9,9,3,0,4,1,0,94
"Darcy Fogarty",12584,"AD","WB","20",7,5,0,7,1,3,0,2,0,2,0,2,1,1,0,4,3,3,3,1,0,1,84
"Will Hamill",12781,"AD","WB","20",3,1,3,6,0,0,0,5,0,2,1,1,2,1,0,3,3,0,0,2,0,0,70
"Elliott Himmelberg",12675,"AD","WB","20",6,5,5,11,2,1,1,0,0,2,1,1,1,1,0,10,3,4,2,2,0,0,81
"Chayce Jones",12691,"AD","WB","20",3,1,1,4,0,0,0,1,2,1,0,3,0,1,0,0,3,0,0,3,0,0,57
"Ben Keays",12434,"AD","WB","20",11,2,11,22,0,0,0,4,1,3,7,7,1,3,0,12,9,0,0,1,0,1,82
"Jake Kelly",12335,"AD","WB","20",10,2,3,13,0,0,0,3,4,0,1,3,1,1,0,4,9,0,0,4,0,0,93
"Rory Laird",12165,"AD","WB","20",10,1,15,25,0,0,0,10,1,3,4,5,1,0,0,12,13,0,0,0,0,0,76
"Tom Lynch",11865,"AD","WB","20",9,4,9,18,1,0,0,3,1,2,1,2,3,1,0,7,11,0,0,1,0,0,83
"David Mackay",11634,"AD","WB","20",2,0,2,4,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,0,22
"Ned McHenry",12775,"AD","WB","20",5,2,8,13,0,0,0,5,0,0,0,2,0,1,0,3,11,0,0,2,0,0,82
"Andrew McPherson",12791,"AD","WB","20",15,3,6,21,0,0,0,1,7,2,0,4,1,1,0,5,9,1,0,4,0,1,83
"Lachlan Murphy",12585,"AD","WB","20",8,5,9,17,1,2,0,2,0,2,1,2,1,1,0,8,9,0,2,0,0,1,79
"Nick Murray",12872,"AD","WB","20",7,2,1,8,0,0,0,2,3,0,0,4,2,1,0,4,3,0,0,8,0,0,91
"Reilly OBrien",12473,"AD","WB","20",7,6,12,19,0,0,44,6,1,4,3,5,1,1,0,11,8,4,0,3,0,0,94
"James Rowe",12850,"AD","WB","20",7,2,5,12,1,0,0,1,0,0,1,3,0,0,0,4,8,0,0,0,0,0,67
"Harry Schoenberg",12813,"AD","WB","20",10,2,11,21,0,0,0,4,3,2,4,4,0,0,0,7,14,0,0,0,0,0,72
"Paul Seedsman",12035,"AD","WB","20",13,5,9,22,0,0,0,1,4,4,0,4,2,0,0,7,15,0,0,1,0,0,83
"Rory Sloane",11792,"AD","WB","20",12,2,14,26,0,0,0,0,2,4,4,4,1,2,0,13,11,0,0,2,2,1,79
"Brodie Smith",11891,"AD","WB","20",15,5,8,23,0,0,0,1,9,3,3,3,0,1,0,5,16,1,0,0,1,0,84
"Taylor Walker",11713,"AD","WB","20",5,2,0,5,2,0,4,0,0,0,0,2,0,1,0,6,1,2,1,1,0,0,91
"Marcus Bontempelli",12269,"WB","AD","20",6,1,9,15,1,0,0,7,1,2,3,2,2,0,0,6,9,0,0,1,0,0,83
"Josh Bruce",12065,"WB","AD","20",7,6,5,12,2,1,5,1,0,4,0,2,0,1,0,7,8,3,2,3,0,0,87
"Zaine Cordy",12392,"WB","AD","20",4,1,3,7,0,0,1,5,1,2,0,3,1,1,0,3,4,0,0,8,0,0,95
"Bailey Dale",12354,"WB","AD","20",25,4,6,31,1,0,0,0,5,5,1,1,0,0,2,6,19,0,0,1,0,1,84
"Caleb Daniel",12373,"WB","AD","20",16,5,16,32,1,0,0,2,5,4,5,4,0,0,3,9,20,1,0,4,4,0,78
"Josh Dunkley",12408,"WB","AD","20",4,3,9,13,0,0,0,4,0,2,1,1,1,1,0,4,11,0,0,1,0,1,75
"Tim English",12537,"WB","AD","20",8,6,6,14,1,0,27,5,0,2,4,1,1,1,0,7,8,2,1,5,0,0,87
"Riley Garcia",12907,"WB","AD","20",11,4,7,18,1,1,0,3,1,4,2,1,1,1,0,7,10,0,1,1,0,0,73
"Mitch Hannan",12492,"WB","AD","20",7,6,7,14,0,1,3,3,0,2,0,0,0,0,0,4,10,1,1,1,0,1,78
"Lachie Hunter",12203,"WB","AD","20",14,3,6,20,1,0,0,2,0,7,2,2,1,0,0,5,11,1,3,0,0,2,81
"Jason Johannisen",12122,"WB","AD","20",10,4,5,15,2,0,0,3,2,3,0,3,2,0,0,5,10,0,0,1,3,0,76
"Tom Liberatore",11898,"WB","AD","20",10,2,15,25,1,0,0,8,2,4,6,2,2,0,0,14,11,0,1,1,0,0,82
"Patrick Lipinski",12578,"WB","AD","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jack Macrae",12166,"WB","AD","20",13,1,18,31,0,1,0,3,1,6,12,6,2,4,0,19,12,0,0,2,0,1,84
"Aaron Naughton",12594,"WB","AD","20",3,3,2,5,1,2,0,1,0,1,0,3,1,3,0,4,3,0,2,2,0,0,75
"Josh Schache",12416,"WB","AD","20",11,8,1,12,0,0,0,0,4,1,1,4,0,1,0,4,8,1,0,0,0,0,100
"Anthony Scott",12855,"WB","AD","20",7,5,10,17,0,0,0,0,2,2,1,4,0,2,0,10,7,3,0,1,1,0,77
"Bailey Smith",12692,"WB","AD","20",19,5,10,29,0,0,0,7,2,5,4,5,1,1,1,6,22,1,0,1,0,0,85
"Roarke Smith",12390,"WB","AD","20",7,2,8,15,0,1,0,1,0,2,0,2,0,2,0,7,8,0,0,2,0,0,74
"Jamarra Ugle-Hagan",12923,"WB","AD","20",7,5,2,9,2,1,0,4,0,0,1,5,1,1,0,3,6,2,3,1,0,0,71
"Cody Weightman",12800,"WB","AD","20",11,4,3,14,1,1,0,3,0,3,0,1,3,0,0,7,6,1,3,0,0,2,84
"Bailey Williams",12441,"WB","AD","20",8,5,8,16,0,0,0,5,3,4,0,1,0,1,0,1,16,0,0,5,0,1,84
"Easton Wood",11788,"WB","AD","20",3,2,5,8,0,0,0,2,3,0,0,1,1,0,0,4,3,0,0,10,0,0,85
"Jed Anderson",12154,"NM","GE","20",7,2,6,13,0,1,0,7,2,1,3,5,0,1,0,5,9,0,2,1,0,0,75
"Shaun Atley",11902,"NM","GE","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atu Bosenavulagi",12793,"NM","GE","20",6,4,5,11,1,0,0,1,1,1,0,1,0,0,0,3,8,0,0,1,1,0,84
"Luke Davies-Uniacke",12590,"NM","GE","20",15,6,8,23,1,0,0,2,3,6,6,4,1,1,0,12,14,1,0,3,2,0,80
"Trent Dumont",12343,"NM","GE","20",12,7,7,19,0,0,0,1,5,0,2,5,0,1,0,4,17,0,0,2,0,0,86
"Eddie Ford",12922,"NM","GE","20",8,7,2,10,1,1,0,0,0,2,0,1,0,0,0,3,7,0,2,0,0,0,80
"Todd Goldstein",11686,"NM","GE","20",9,5,3,12,0,0,21,1,3,2,1,3,0,1,0,3,8,1,1,4,0,0,86
"Aaron Hall",12041,"NM","GE","20",24,6,12,36,0,0,0,1,12,0,1,3,2,0,0,5,23,0,0,0,3,0,82
"Nick Larkey",12563,"NM","GE","20",3,3,2,5,2,0,0,0,0,0,0,2,1,1,0,2,3,1,1,2,0,0,92
"Jack Mahony",12787,"NM","GE","20",5,4,3,8,0,0,0,1,0,2,0,0,0,0,0,2,6,0,0,0,0,0,77
"Luke McDonald",12246,"NM","GE","20",14,9,3,17,0,0,0,4,5,2,1,3,0,1,0,4,14,0,0,1,0,0,81
"Ben McKay",12580,"NM","GE","20",6,6,7,13,0,0,0,0,3,1,0,1,0,0,0,3,9,1,0,1,0,0,96
"Will Phillips",12877,"NM","GE","20",8,3,9,17,0,0,0,2,0,2,1,4,1,1,0,8,9,0,0,1,1,0,74
"Jared Polec",11927,"NM","GE","20",11,6,0,11,0,0,0,2,1,0,1,1,0,0,0,1,10,0,0,1,1,0,75
"Bailey Scott",12701,"NM","GE","20",9,5,11,20,0,0,0,3,1,4,1,6,0,0,0,2,18,0,0,0,0,1,86
"Jy Simpkin",12502,"NM","GE","20",16,8,13,29,0,0,0,2,1,6,7,5,0,0,0,13,17,1,0,2,2,1,81
"Jaidyn Stephenson",12587,"NM","GE","20",14,8,5,19,0,0,0,2,1,3,2,3,0,1,0,5,14,0,0,0,0,0,78
"Robbie Tarrant",11859,"NM","GE","20",9,9,6,15,0,0,0,1,4,0,0,4,0,3,0,2,13,0,0,4,0,0,82
"Curtis Taylor",12722,"NM","GE","20",12,10,2,14,1,0,0,1,0,2,0,1,1,0,0,4,11,1,2,1,0,0,71
"Kayne Turner",12304,"NM","GE","20",7,5,4,11,0,0,0,2,2,0,0,1,1,1,0,5,6,2,0,3,0,0,84
"Josh Walker",12109,"NM","GE","20",7,5,6,13,0,0,0,1,0,0,0,1,0,0,0,3,10,0,0,9,0,0,87
"Tristan Xerri",12788,"NM","GE","20",2,1,3,5,0,0,8,1,0,0,1,2,1,1,0,4,2,0,1,2,0,0,79
"Jack Ziebell",11724,"NM","GE","20",15,7,5,20,0,0,0,3,6,0,0,2,0,1,0,4,12,1,0,6,0,0,84
"Jed Bews",12278,"GE","NM","20",17,12,7,24,0,0,0,2,2,2,0,3,0,0,0,3,22,0,0,1,0,0,79
"Mark Blicavs",12153,"GE","NM","20",9,8,6,15,1,0,14,1,1,3,1,3,1,1,0,5,10,2,1,2,0,0,77
"Jordan Clark",12688,"GE","NM","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brad Close",12806,"GE","NM","20",8,2,12,20,0,1,0,4,0,5,3,1,2,0,0,8,12,0,1,0,1,0,82
"Luke Dahlhaus",11974,"GE","NM","20",4,1,7,11,0,1,0,2,0,1,0,0,1,0,0,2,9,0,1,1,0,0,77
"Patrick Dangerfield",11700,"GE","NM","20",8,4,13,21,0,0,0,1,0,5,4,2,1,0,0,11,11,0,0,3,0,1,79
"Cameron Guthrie",11884,"GE","NM","20",13,6,16,29,2,1,0,4,1,4,5,1,1,0,3,13,18,1,2,2,2,0,62
"Zach Guthrie",12551,"GE","NM","20",24,13,4,28,0,0,0,2,0,5,0,1,1,0,0,7,20,1,0,1,0,0,85
"Tom Hawkins",11548,"GE","NM","20",9,6,5,14,1,1,5,0,0,3,1,2,0,0,0,3,12,0,3,1,0,0,96
"Jack Henry",12607,"GE","NM","20",11,7,2,13,0,0,0,4,1,2,0,0,1,0,0,3,9,1,0,8,0,0,100
"Shaun Higgins",4180,"GE","NM","20",13,7,10,23,1,1,0,0,2,1,2,5,1,1,0,8,16,0,0,2,0,0,88
"Jake Kolodjashnij",12370,"GE","NM","20",13,7,2,15,0,0,0,0,5,3,0,1,0,1,0,0,15,0,0,3,0,0,87
"Nathan Kreuger",12930,"GE","NM","20",5,4,2,7,0,0,0,2,1,0,0,0,0,0,0,2,5,0,0,5,0,0,85
"Sam Menegola",12464,"GE","NM","20",9,6,11,20,0,2,0,3,2,1,1,1,0,0,0,2,17,0,2,0,0,0,71
"Quinton Narkle",12651,"GE","NM","20",6,3,11,17,1,1,0,2,0,0,2,1,0,0,0,5,12,0,0,0,0,0,78
"Brandan Parfitt",12506,"GE","NM","20",3,1,8,11,0,0,0,0,1,2,2,3,0,1,0,3,9,0,0,1,0,0,84
"Esava Ratugolea",12597,"GE","NM","20",5,2,1,6,0,1,0,2,0,1,0,2,3,1,0,4,2,1,2,1,0,1,88
"Gary Rohan",11842,"GE","NM","20",4,2,4,8,2,2,0,1,0,0,0,0,1,0,0,4,4,0,2,2,0,0,84
"Joel Selwood",11538,"GE","NM","20",12,8,9,21,0,0,0,5,0,6,4,2,0,2,0,9,16,0,0,3,0,1,74
"Isaac Smith",11941,"GE","NM","20",20,9,6,26,0,0,0,3,5,9,0,2,0,0,0,1,24,0,0,1,0,1,83
"Rhys Stanley",11847,"GE","NM","20",8,7,7,15,0,0,12,1,0,2,3,2,0,1,0,8,7,2,0,4,0,0,69
"Tom Stewart",12505,"GE","NM","20",20,13,4,24,0,0,0,1,3,2,0,2,0,0,2,4,17,2,0,0,4,1,90
"Zach Tuohy",11973,"GE","NM","20",16,8,10,26,0,0,0,0,3,3,1,1,1,0,1,8,18,0,0,1,1,0,80
"Oscar Allen",12655,"WC","CW","20",6,5,2,8,0,0,2,1,1,1,1,2,0,0,0,1,7,0,0,3,0,0,78
"Tom Cole",12446,"WC","CW","20",4,3,10,14,0,0,0,0,1,1,1,1,0,0,0,5,9,0,0,2,0,0,85
"Jamie Cripps",11937,"WC","CW","20",9,5,5,14,2,1,0,5,0,4,3,1,2,0,0,8,7,0,1,0,0,0,83
"Jack Darling",11905,"WC","CW","20",6,5,2,8,1,0,1,1,0,1,0,2,0,2,0,3,5,2,2,0,0,0,90
"Liam Duggan",12334,"WC","CW","20",7,6,6,13,0,0,0,1,4,1,0,0,0,0,0,2,11,0,0,1,0,0,85
"Harry Edwards",12811,"WC","CW","20",9,7,1,10,0,0,0,1,1,1,0,2,1,1,0,2,8,0,0,4,0,0,91
"Andrew Gaff",11904,"WC","CW","20",16,7,17,33,0,0,0,0,4,5,2,2,0,0,0,5,28,0,0,3,1,1,86
"Shannon Hurn",4162,"WC","CW","20",13,5,6,19,0,0,0,1,3,0,0,2,1,0,0,4,10,1,0,0,0,0,79
"Mark Hutchings",12187,"WC","CW","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tim Kelly",12595,"WC","CW","20",11,4,9,20,0,0,0,1,1,4,4,3,0,0,0,9,12,1,0,0,0,0,83
"Josh Kennedy",4169,"WC","CW","20",9,4,5,14,1,4,0,1,1,3,0,1,2,0,0,4,10,0,2,1,0,0,84
"Zac Langdon",12599,"WC","CW","20",4,5,13,17,0,0,0,2,1,2,1,3,0,1,0,7,9,1,0,1,0,2,85
"Jeremy McGovern",12273,"WC","CW","20",15,7,4,19,0,0,0,2,4,0,0,2,0,0,0,2,14,1,0,3,0,0,80
"Nic Naitanui",11768,"WC","CW","20",7,2,10,17,0,0,24,0,0,3,10,1,0,1,0,10,7,0,0,2,0,1,77
"Xavier ONeill",12832,"WC","CW","20",5,2,4,9,0,0,0,1,0,2,0,5,1,1,0,1,9,0,0,0,0,0,75
"Jack Petruccelle",12623,"WC","CW","20",6,4,1,7,0,2,0,2,0,0,0,0,0,0,0,4,4,1,1,1,0,0,60
"Jack Redden",11780,"WC","CW","20",9,6,12,21,0,0,0,0,1,1,0,0,1,0,0,5,16,0,0,1,0,0,80
"Josh Rotham",12709,"WC","CW","20",9,3,2,11,0,0,0,0,3,1,1,2,2,1,0,6,7,0,0,6,0,0,87
"Dom Sheed",12253,"WC","CW","20",13,3,10,23,1,0,0,2,1,5,4,4,2,0,0,7,16,0,0,1,0,0,83
"Brad Sheppard",11843,"WC","CW","20",12,4,10,22,0,0,0,1,0,2,1,2,1,0,0,3,20,0,0,3,0,0,94
"Jake Waterman",12601,"WC","CW","20",14,9,8,22,0,1,0,2,0,2,0,1,2,0,0,2,19,1,3,2,0,0,75
"Connor West",12926,"WC","CW","20",4,4,9,13,0,1,0,5,0,2,1,2,0,2,0,6,9,0,1,0,0,1,79
"Elliot Yeo",12087,"WC","CW","20",9,1,11,20,1,0,0,3,1,4,5,7,1,4,0,7,13,0,0,0,0,0,81
"Taylor Adams",12066,"CW","WC","20",13,6,21,34,0,0,0,3,1,4,8,6,3,1,0,14,19,0,0,3,1,0,82
"Trent Bianco",12908,"CW","WC","20",12,9,3,15,2,1,0,1,0,1,1,6,1,1,0,3,14,1,2,0,0,1,81
"Darcy Cameron",12660,"CW","WC","20",6,5,3,9,1,0,5,0,0,1,0,1,1,0,0,3,7,1,1,2,0,1,86
"Jack Crisp",12061,"CW","WC","20",18,9,18,36,0,0,0,2,3,1,2,1,0,0,3,8,26,1,0,4,0,0,91
"Jordan de Goey",12318,"CW","WC","20",23,7,11,34,0,0,0,4,6,6,2,1,1,0,1,5,30,0,0,2,0,1,81
"Jamie Elliott",12083,"CW","WC","20",11,7,3,14,2,2,0,5,1,1,2,5,1,3,0,3,11,0,3,1,0,0,78
"Jack Ginnivan",12927,"CW","WC","20",8,5,2,10,1,0,0,0,0,5,1,4,1,1,0,3,7,0,1,0,0,1,74
"Brodie Grundy",12217,"CW","WC","20",11,10,11,22,1,0,18,6,1,3,4,2,2,2,2,7,16,1,1,3,0,0,83
"Oliver Henry",12851,"CW","WC","20",6,5,5,11,0,1,0,1,0,1,0,2,0,1,0,2,8,2,3,0,0,3,80
"Will Hoskin-Elliott",12026,"CW","WC","20",17,12,6,23,1,0,0,1,1,2,0,2,0,1,0,4,18,1,2,0,2,0,86
"Jeremy Howe",11967,"CW","WC","20",15,10,9,24,0,0,0,0,4,0,0,2,0,1,0,4,19,0,0,2,0,0,79
"Finlay Macrae",12888,"CW","WC","20",6,4,9,15,0,0,0,2,0,4,0,1,1,0,0,4,11,0,0,0,0,1,67
"Jack Madgen",12665,"CW","WC","20",9,3,9,18,0,0,0,2,1,0,0,2,0,1,0,3,16,0,0,6,0,0,82
"Brayden Maynard",12371,"CW","WC","20",25,11,5,30,0,0,0,0,3,1,0,3,2,1,0,7,21,2,0,5,0,0,91
"Chris Mayne",11642,"CW","WC","20",13,10,13,26,0,0,0,1,2,1,0,4,0,3,0,3,23,0,0,3,1,0,82
"Brody Mihocek",12639,"CW","WC","20",12,11,3,15,2,0,0,0,0,2,1,0,0,0,0,3,12,0,3,1,0,0,82
"Nathan Murphy",12673,"CW","WC","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John Noble",12743,"CW","WC","20",14,10,8,22,1,0,0,2,1,2,1,2,0,0,0,4,17,0,1,0,0,1,81
"Isaac Quaynor",12740,"CW","WC","20",8,3,11,19,1,0,0,3,2,3,0,0,0,0,0,9,10,1,0,2,0,0,88
"Jordan Roughead",11833,"CW","WC","20",10,7,5,15,0,0,0,1,4,0,0,0,0,0,0,3,11,1,0,7,0,0,97
"Trey Ruscoe",12815,"CW","WC","20",19,9,3,22,0,0,0,3,5,0,0,0,0,0,0,3,18,0,0,1,1,0,72
"Steele Sidebottom",11751,"CW","WC","20",13,7,20,33,1,0,0,2,3,1,3,0,0,0,0,5,28,0,0,0,0,1,83
"Josh Thomas",12144,"CW","WC","20",11,6,3,14,1,1,0,0,1,3,1,0,0,0,0,4,10,0,1,0,0,2,76
"Jake Bowey",12931,"ME","GC","20",5,3,8,13,0,0,0,2,0,1,0,1,0,1,0,0,13,0,0,0,0,0,81
"Angus Brayshaw",12322,"ME","GC","20",15,6,4,19,0,1,0,1,0,5,3,2,0,0,0,7,12,0,2,1,0,0,81
"Ben Brown",12289,"ME","GC","20",10,6,2,12,4,1,2,2,0,1,0,1,1,0,0,5,7,1,3,1,0,0,80
"Bayley Fritsch",12598,"ME","GC","20",8,5,3,11,2,0,0,4,0,3,0,2,0,0,0,6,5,1,2,0,0,0,68
"Max Gawn",11966,"ME","GC","20",14,5,2,16,2,1,31,1,0,3,4,1,0,0,2,11,7,1,1,1,0,1,83
"James Harmes",12379,"ME","GC","20",10,5,14,24,0,3,0,8,1,4,3,4,3,2,0,9,18,1,2,1,3,0,77
"Jayden Hunt",4729,"ME","GC","20",14,6,5,19,0,0,0,0,3,3,0,1,0,0,0,3,14,0,0,1,3,0,83
"Luke Jackson",12779,"ME","GC","20",6,3,11,17,4,0,13,2,0,1,3,0,1,0,0,8,10,0,2,4,0,0,77
"James Jordon",12860,"ME","GC","20",0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,22
"Ed Langdon",12393,"ME","GC","20",8,4,7,15,0,0,0,1,3,3,2,3,0,0,0,3,12,0,0,1,0,0,89
"Jake Lever",12351,"ME","GC","20",11,8,3,14,0,0,0,1,1,0,0,1,0,1,0,4,10,3,0,5,0,0,97
"Steven May",11940,"ME","GC","20",14,5,2,16,0,1,0,0,5,1,0,1,0,0,0,4,5,2,0,7,0,0,97
"Tom McDonald",12009,"ME","GC","20",9,4,6,15,1,2,3,5,0,4,0,2,1,0,0,5,11,0,3,2,0,1,64
"Alex Neal-Bullen",12367,"ME","GC","20",9,4,8,17,0,0,0,9,0,5,1,1,1,0,0,6,10,0,1,2,0,2,76
"Clayton Oliver",12410,"ME","GC","20",13,2,22,35,1,1,0,5,2,6,10,4,3,3,1,19,17,0,0,3,0,2,88
"Christian Petracca",12430,"ME","GC","20",19,10,13,32,1,0,0,5,2,10,6,5,0,1,3,13,19,1,2,1,0,2,89
"Harry Petty",12653,"ME","GC","20",6,6,2,8,0,0,0,2,2,0,0,2,0,1,0,3,6,1,0,8,0,0,92
"Kysaiah Pickett",12771,"ME","GC","20",11,3,4,15,2,1,0,3,1,5,0,1,1,0,0,3,12,0,0,1,0,0,79
"Trent Rivers",12778,"ME","GC","20",10,4,8,18,0,0,0,2,2,5,0,0,2,0,0,5,12,1,0,4,1,0,69
"Christian Salem",12272,"ME","GC","20",12,5,5,17,0,0,0,1,0,5,0,3,0,1,0,1,15,0,0,0,2,0,81
"Charlie Spargo",12622,"ME","GC","20",8,4,5,13,1,0,0,2,1,1,0,2,1,0,0,3,10,0,0,0,0,1,74
"Tom Sparrow",12693,"ME","GC","20",10,5,6,16,0,1,0,2,0,3,2,2,2,1,0,5,12,0,0,1,0,0,73
"Jack Viney",12147,"ME","GC","20",9,3,13,22,0,1,0,4,0,2,7,8,0,5,0,15,10,0,1,1,0,2,78
"Ben Ainsworth",12498,"GC","ME","20",8,4,3,11,0,0,0,2,1,2,1,2,1,0,0,5,7,0,0,1,0,0,82
"Noah Anderson",12767,"GC","ME","20",14,2,9,23,0,0,0,4,3,2,2,7,1,1,0,10,16,0,0,3,0,0,82
"Charlie Ballard",12625,"GC","ME","20",14,10,4,18,0,0,0,2,2,0,0,3,0,1,0,6,13,2,0,7,0,0,97
"Jack Bowes",12499,"GC","ME","20",10,5,3,13,0,0,0,1,2,1,2,4,0,2,0,2,10,0,0,2,0,1,83
"Will Brodie",12541,"GC","ME","20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chris Burgess",12705,"GC","ME","20",4,3,6,10,1,0,6,3,1,0,3,0,1,0,0,5,5,0,1,2,0,0,85
"Sam Collins",12444,"GC","ME","20",8,4,7,15,0,0,0,1,5,0,0,3,1,1,0,4,10,0,0,10,0,0,98
"Josh Corbett",12719,"GC","ME","20",7,2,2,9,1,2,0,0,0,3,0,3,1,1,0,4,5,0,2,4,0,0,79
"Jy Farrar",12848,"GC","ME","20",9,7,10,19,0,0,0,0,3,1,0,2,0,0,0,4,15,0,0,7,5,0,84
"Brayden Fiorini",12481,"GC","ME","20",15,11,8,23,0,0,0,6,3,3,3,3,1,0,0,6,18,0,0,2,0,1,76
"Sam Flanders",12824,"GC","ME","20",6,4,2,8,1,0,0,6,0,2,0,0,0,0,0,0,9,0,1,0,0,1,78
"Joel Jeffrey",12933,"GC","ME","20",3,1,2,5,0,1,0,3,0,1,0,1,0,0,0,2,3,0,1,2,0,0,69
"Ben King",12728,"GC","ME","20",0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,83
"Sean Lemmens",12234,"GC","ME","20",11,4,3,14,0,0,0,1,6,0,0,5,1,1,0,4,10,0,0,1,0,0,89
